,category,price
10111,,435.0
10112,,1775.0
10113,,3350.0
10114,,1950.0
10115,,240.0
10116,,1125.0
10117,,1175.0
10118,,80.0
10119,,80.0
10120,,80.0
10121,,800.0
10122,,925.0
10123,,330.0
10124,,825.0
10125,,430.0
10126,,1685.0
10127,,135.0
10128,,275.0
10129,,85.0
10130,,85.0
10131,,85.0
10132,,430.0
10133,,925.0
10134,,1920.0
10135,,4800.0
10136,,2400.0
10137,,4650.0
10138,,2325.0
10139,,198.0
10140,,163.0
10141,,163.0
10142,,1920.0
10143,,1410.0
10144,,1175.0
10145,,850.0
10146,,3360.0
10147,,1680.0
10148,,4320.0
10149,,2160.0
10150,,3840.0
10151,,1080.0
10152,,1080.0
10153,,248.0
10154,,248.0
10155,,263.0
10156,,228.0
10157,,248.0
10158,,10.0
10159,,57.0
10160,,240.0
10161,,240.0
10162,,221.0
10163,,200.0
10164,,205.0
10165,,15.0
10166,,450.0
10167,,123.0
10168,,98.0
10169,,600.0
10170,,220.0
10171,,570.0
10172,,850.0
10173,,530.0
10174,,950.0
10175,,1085.0
10176,,500.0
10177,,500.0
10178,,1800.0
10179,,1100.0
10180,,650.0
10181,,400.0
10182,,985.0
10183,,3100.0
10184,,1100.0
10185,,1350.0
10186,,555.0
10187,,730.0
10188,,730.0
10189,,800.0
10190,,800.0
10191,,1100.0
10192,,450.0
10193,,450.0
10194,,450.0
10195,,450.0
10196,,280.0
10197,,1100.0
10198,,450.0
10199,,450.0
10200,,450.0
10201,,900.0
10202,,450.0
10203,,1700.0
10204,,800.0
10205,,400.0
10206,,1150.0
10207,,950.0
10208,,950.0
10209,,400.0
10210,,450.0
10211,,1750.0
10212,,555.75
10213,,450.0
10214,,1165.0
10215,,1230.0
10216,,750.0
10217,,5000.0
10218,,1100.0
10219,,3500.0
10220,,350.0
10221,,532.0
10222,,800.0
10223,,1000.0
10224,,660.0
10225,,1520.0
10226,,702.0
10227,,667.0
10228,,499.0
10229,,526.0
10230,,392.0
10231,,726.0
10232,,432.0
10233,,453.0
10234,,10.0
10235,,20.0
10236,,10.0
10237,,80.0
10238,,40.0
10239,,120.0
10240,,230.0
10241,,110.0
10242,,320.0
10243,,864.0
10244,,576.0
10245,,381.0
10246,,272.0
10247,,50.0
10248,,40.0
10249,,30.0
10250,,20.0
10251,,10.0
10252,,25.0
10253,,2199.0
10254,,2850.0
10255,,640.0
10256,,565.0
10257,,600.0
10258,,630.0
10259,,230.0
10260,,205.0
10261,,650.0
10262,,385.0
10263,,300.0
10264,,330.0
10265,,255.0
10266,,1000.0
10267,,395.0
10268,,250.0
10269,,1250.0
10270,,255.0
10271,,299.0
10272,,365.0
10273,,410.0
10274,,140.0
10275,,350.0
10276,,540.0
10277,,1178.0
10278,,1485.0
10279,,1118.0
10280,,1900.0
10281,,980.0
10282,,560.0
10283,,355.0
10284,,450.0
10285,,420.0
10286,,1899.0
10287,,350.0
10288,,656.0
10289,,1040.0
10290,,770.0
10291,,600.0
10292,,760.0
10293,,1040.0
10294,,800.0
10295,,645.0
10296,,1999.0
10297,,185.0
10298,,575.0
10299,,678.0
10300,,680.0
10301,,736.0
10302,,825.0
10303,,695.0
10304,,400.0
10305,,317.0
10306,,399.0
10307,,314.0
10308,,432.0
10309,,1264.0
10310,,400.0
10311,,560.0
10312,,632.0
10313,,885.0
10314,,320.0
10315,,370.0
10316,,640.0
10317,,520.0
10318,,652.0
10319,,656.0
10320,,1472.0
10321,,1320.0
10322,,660.0
10323,,500.0
10324,,1488.0
10325,,719.0
10326,,1416.0
10327,,720.0
10328,,490.0
10329,,230.0
10330,,599.0
10331,,520.0
10332,,10800.0
10333,,199.0
10334,,550.0
10335,,200.0
10336,,699.0
10337,,625.0
10338,,1200.0
10339,,300.0
10340,,310.0
10341,,750.0
10342,,720.0
10343,,500.0
10344,,800.0
10345,,400.0
10346,,149.0
10347,,510.0
10348,,185.0
10349,,4700.0
10350,,4200.0
10351,,350.0
10352,,1195.0
10353,,1900.0
10354,,1280.0
10355,,95.0
10356,,1950.0
10357,,900.0
10358,,890.0
10359,,399.0
10360,,8000.0
10361,,5500.0
10362,,9999.0
10363,,3300.0
10364,,1250.0
10365,,1280.0
10366,,320.0
10367,,500.0
10368,,1950.0
10369,,1400.0
10370,,1800.0
10371,,3999.0
10372,,4300.0
10373,,1700.0
10374,,1499.0
10375,,1800.0
10376,,4200.0
10377,,5000.0
10378,,1950.0
10379,,4700.0
10380,,2800.0
10381,,2400.0
10382,,550.0
10383,,1399.0
10384,,1899.0
10385,,250.0
10386,,800.0
10387,,1299.0
10388,,990.0
10389,,450.0
10390,,1949.0
10391,,2100.0
10392,,450.0
10393,,499.0
10394,,450.0
10395,,199.0
10396,,250.0
10397,,380.0
10398,,350.0
10399,,3150.0
10400,,180.0
10401,,1699.0
10402,,3149.0
10403,,1599.0
10404,,1700.0
10405,,600.0
10406,,1950.0
10407,,180.0
10408,,199.0
10409,,500.0
10410,,320.0
10411,,748.0
10412,,600.0
10413,,1330.0
10414,,650.0
10415,,535.0
10416,,495.0
10417,,900.0
10418,,850.0
10419,,2699.0
10420,,600.0
10421,,425.0
10422,,310.0
10423,,640.0
10424,,215.0
10425,,360.0
10426,,3600.0
10427,,1230.0
10428,,1310.0
10429,,15000.0
10430,,1558.0
10431,,506.0
10432,,630.0
10433,,90.0
10434,,423.2
10435,,423.2
10436,,2900.0
10437,,1890.0
10438,,2800.0
10439,,50.0
10440,,408.0
10441,,518.0
10442,,196.0
10443,,196.0
10444,,20.0
10445,,170.0
10446,,335.0
10447,,15.0
10448,,10.0
10449,,10.0
10450,,55.0
10451,,84.0
10452,,125.0
10453,,105.0
10454,,13822.0
10455,,1096.0
10456,,1101.0
10457,,1111.0
10458,,158.0
10459,,110.0
10460,,147.0
10461,,37.0
10462,,74.0
10463,,221.0
10464,,74.0
10465,,147.0
10466,,105.0
10467,,40.0
10468,,68.0
10469,,693.0
10470,,105.0
10471,,100.0
10472,,74.0
10473,,116.0
10474,,284.0
10475,,121.0
10476,,50.0
10477,,50.0
10478,,357.0
10479,,68.0
10480,,78.0
10481,,330.0
10482,,250.0
10483,,150.0
10484,,200.0
10485,,165.0
10486,,340.0
10487,,725.0
10488,,625.0
10489,,2490.0
10490,,8346.0
10491,,6365.0
10492,,7040.0
10493,,3638.0
10494,,4200.0
10495,,577.0
10496,,140.0
10497,,1124.0
10498,,480.0
10499,,240.0
10500,,940.0
10501,,470.0
10502,,2970.0
10503,,2370.0
10504,,235.0
10505,,1190.0
10506,,595.0
10507,,1765.0
10508,,885.0
10509,,50.0
10510,,25.0
10511,,200.0
10512,,410.0
10513,,100.0
10514,,750.0
10515,,220.0
10516,,25.0
10517,,195.0
10518,,415.0
10519,,10.0
10520,,80.0
10521,,220.0
10522,,180.0
10523,,525.0
10524,,20.0
10525,,15.0
10526,,20.0
10527,,5.0
10528,,10.0
10529,,120.0
10530,,20.0
10531,,190.0
10532,,420.0
10533,,195.0
10534,,200.0
10535,,50.0
10536,,220.0
10537,,30.0
10538,,655.0
10539,,264.0
10540,,518.0
10541,,880.0
10542,,225.0
10543,,110.0
10544,,30.0
10545,,75.0
10546,,74.0
10547,,110.0
10548,,65.0
10549,,518.0
10550,,40.0
10551,,10.0
10552,,85.0
10553,,915.0
10554,,80.0
10555,,385.0
10556,,270.0
10557,,85.0
10558,,250.0
10559,,80.0
10560,,1810.0
10561,,20.0
10562,,20.0
10563,,48.0
10564,,20.0
10565,,40.0
10566,,80.0
10567,,75.0
10568,,25.0
10569,,10.0
10570,,10.0
10571,,250.0
10572,,40.0
10573,,10.0
10574,,50.0
10575,,20.0
10576,,35.0
10577,,15.0
10578,,15.0
10579,,15.0
10580,,8.0
10581,,15.0
10582,,60.0
10583,,10.0
10584,,20.0
10585,,10.0
10586,,75.0
10587,,25.0
10588,,10.0
10589,,15.0
10590,,65.0
10591,,25.0
10592,,20.0
10593,,90.0
10594,,250.0
10595,,280.0
10596,,10.0
10597,,110.0
10598,,20.0
10599,,188.0
10600,,20.0
10601,,90.0
10602,,295.0
10603,,95.0
10604,,195.0
10605,,10.0
10606,,10.0
10607,,20.0
10608,,20.0
10609,,25.0
10610,,20.0
10611,,15.0
10612,,80.0
10613,,40.0
10614,,190.0
10615,,55.0
10616,,10.0
10617,,20.0
10618,,10.0
10619,,10.0
10620,,10.0
10621,,5.0
10622,,55.0
10623,,250.0
10624,,395.0
10625,,10.0
10626,,40.0
10627,,10.0
10628,,180.0
10629,,35.0
10630,,65.0
10631,,355.0
10632,,540.0
10633,,360.0
10634,,20.0
10635,,60.0
10636,,50.0
10637,,10.0
10638,,75.0
10639,,160.0
10640,,10.0
10641,,25.0
10642,,405.0
10643,,260.0
10644,,465.0
10645,,200.0
10646,,20.0
10647,,40.0
10648,,20.0
10649,,120.0
10650,,30.0
10651,,45.0
10652,,375.0
10653,,295.0
10654,,225.0
10655,,575.0
10656,,135.0
10657,,250.0
10658,,185.0
10659,,345.0
10660,,198.0
10661,,745.0
10662,,75.0
10663,,80.0
10664,,260.0
10665,,320.0
10666,,480.0
10667,,315.0
10668,,75.0
10669,,115.0
10670,,140.0
10671,,275.0
10672,,75.0
10673,,175.0
10674,,160.0
10675,,260.0
10676,,320.0
10677,,250.0
10678,,95.0
10679,,380.0
10680,,10.0
10681,,660.0
10682,,120.0
10683,,15.0
10684,,30.0
10685,,110.0
10686,,5.0
10687,,70.0
10688,,70.0
10689,,250.0
10690,,44.0
10691,,48.0
10692,,205.0
10693,,28.0
10694,,65.0
10695,,150.0
10696,,95.0
10697,,20.0
10698,,30.0
10699,,25.0
10700,,18.0
10701,,25.0
10702,,38.0
10703,,85.0
10704,,30.0
10705,,28.0
10706,,45.0
10707,,25.0
10708,,35.0
10709,,45.0
10710,,100.0
10711,,50.0
10712,,74.0
10713,,55.0
10714,,55.0
10715,,40.0
10716,,38.0
10717,,38.0
10718,,35.0
10719,,48.0
10720,,38.0
10721,,44.0
10722,,38.0
10723,,100.0
10724,,25.0
10725,,50.0
10726,,25.0
10727,,80.0
10728,,44.0
10729,,100.0
10730,,135.0
10731,,85.0
10732,,25.0
10733,,45.0
10734,,50.0
10735,,20.0
10736,,24.0
10737,,25.0
10738,,45.0
10739,,35.0
10740,,25.0
10741,,90.0
10742,,100.0
10743,,35.0
10744,,42.0
10745,,42.0
10746,,210.0
10747,,135.0
10748,,38.0
10749,,380.0
10750,,255.0
10751,,25.0
10752,,50.0
10753,,70.0
10754,,115.0
10755,,20.0
10756,,125.0
10757,,95.0
10758,,60.0
10759,,120.0
10760,,50.0
10761,,48.0
10762,,78.0
10763,,80.0
10764,,220.0
10765,,55.0
10766,,110.0
10767,,110.0
10768,,110.0
10769,,60.0
10770,,55.0
10771,,60.0
10772,,174.0
10773,,80.0
10774,,78.0
10775,,325.0
10776,,70.0
10777,,150.0
10778,,70.0
10779,,300.0
10780,,425.0
10781,,115.0
10782,,30.0
10783,,270.0
10784,,95.0
10785,,42.0
10786,,40.0
10787,,45.0
10788,,40.0
10789,,60.0
10790,,24.0
10791,,30.0
10792,,160.0
10793,,158.0
10794,,70.0
10795,,130.0
10796,,68.0
10797,,175.0
10798,,22.0
10799,,165.0
10800,,48.0
10801,,145.0
10802,,155.0
10803,,460.0
10804,,470.0
10805,,70.0
10806,,70.0
10807,,250.0
10808,,50.0
10809,,165.0
10810,,90.0
10811,,205.0
10812,,35.0
10813,,570.0
10814,,168.0
10815,,290.0
10816,,100.0
10817,,150.0
10818,,90.0
10819,,68.0
10820,,38.0
10821,,135.0
10822,,80.0
10823,,85.0
10824,,55.0
10825,,85.0
10826,,60.0
10827,,70.0
10828,,20.0
10829,,74.0
10830,,225.0
10831,,720.0
10832,,100.0
10833,,80.0
10834,,50.0
10835,,70.0
10836,,270.0
10837,,5.0
10838,,55.0
10839,,48.0
10840,,70.0
10841,,90.0
10842,,48.0
10843,,45.0
10844,,40.0
10845,,45.0
10846,,45.0
10847,,45.0
10848,,45.0
10849,,110.0
10850,,45.0
10851,,45.0
10852,,85.0
10853,,250.0
10854,,45.0
10855,,220.0
10856,,28.0
10857,,25.0
10858,,170.0
10859,,225.0
10860,,70.0
10861,,100.0
10862,,95.0
10863,,80.0
10864,,20.0
10865,,10.0
10866,,25.0
10867,,20.0
10868,,190.0
10869,,155.0
10870,,100.0
10871,,5.0
10872,,20.0
10873,,20.0
10874,,10.0
10875,,45.0
10876,,88.0
10877,,90.0
10878,,40.0
10879,,388.0
10880,,50.0
10881,,50.0
10882,,20.0
10883,,280.0
10884,,280.0
10885,,40.0
10886,,230.0
10887,,205.0
10888,,180.0
10889,,60.0
10890,,855.0
10891,,370.0
10892,,320.0
10893,,375.0
10894,,40.0
10895,,200.0
10896,,545.0
10897,,40.0
10898,,900.0
10899,,48.0
10900,,20.0
10901,,20.0
10902,,30.0
10903,,160.0
10904,,200.0
10905,,295.0
10906,,160.0
10907,,115.0
10908,,65.0
10909,,85.0
10910,,260.0
10911,,10.0
10912,,20.0
10913,,90.0
10914,,445.0
10915,,910.0
10916,,230.0
10917,,855.0
10918,,290.0
10919,,160.0
10920,,428.0
10921,,185.0
10922,,25.0
10923,,215.0
10924,,420.0
10925,,965.0
10926,,1180.0
10927,,595.0
10928,,300.0
10929,,3265.0
10930,,470.0
10931,,250.0
10932,,500.0
10933,,1000.0
10934,,1200.0
10935,,600.0
10936,,300.0
10937,,470.0
10938,,240.0
10939,,275.0
10940,,1500.0
10941,,660.0
10942,,590.0
10943,,5995.0
10944,,380.0
10945,,898.0
10946,,455.0
10947,,230.0
10948,,2815.0
10949,,2220.0
10950,,1112.0
10951,,556.0
10952,,278.0
10953,,8000.0
10954,,362.78
10955,,413.22
10956,,362.78
10957,,212.43
10958,,362.78
10959,,1235.0
10960,,189.0
10961,,950.0
10962,,570.0
10963,,1140.0
10964,,285.0
10965,,285.0
10966,,1499.0
10967,,850.0
10968,,854.0
10969,,1140.0
10970,,949.0
10971,,3800.0
10972,,1520.0
10973,,2850.0
10974,,949.0
10975,,665.0
10976,,1500.0
10977,,775.0
10978,,3325.0
10979,,1710.0
10980,,3325.0
10981,,2565.0
10982,,665.0
10983,,1999.0
10984,,2200.0
10985,,1615.0
10986,,1330.0
10987,,3800.0
10988,,3800.0
10989,,380.0
10990,,1520.0
10991,,854.0
10992,,11400.0
10993,,380.0
10994,,523.0
10995,,665.0
10996,,799.0
10997,,854.0
10998,,799.0
10999,,854.0
11000,,1615.0
11001,,738.0
11002,,527.0
11003,,527.0
11004,,1899.0
11005,,1140.0
11006,,1899.0
11007,,527.0
11008,,527.0
11009,,1140.0
11010,,1235.0
11011,,949.0
11012,,1900.0
11013,,3799.0
11014,,3325.0
11015,,1900.0
11016,,949.0
11017,,949.0
11018,,2469.0
11019,,569.0
11020,,428.0
11021,,569.0
11022,,569.0
11023,,569.0
11024,,1140.0
11025,,625.0
11026,,380.0
11027,,143.0
11028,,949.0
11029,,949.0
11030,,1140.0
11031,,1234.0
11032,,570.0
11033,,760.0
11034,,760.0
11035,,527.0
11036,,2850.0
11037,,1425.0
11038,,475.0
11039,,1425.0
11040,,1235.0
11041,,1425.0
11042,,190.0
11043,,1900.0
11044,,949.0
11045,,1235.0
11046,,1330.0
11047,,854.0
11048,,1425.0
11049,,760.0
11050,,284.0
11051,,949.0
11052,,527.0
11053,,1330.0
11054,,854.0
11055,,1899.0
11056,,949.0
11057,,759.0
11058,,664.0
11059,,284.0
11060,,2850.0
11061,,1900.0
11062,,949.0
11063,,1425.0
11064,,700.0
11065,,527.0
11066,,949.0
11067,,285.0
11068,,527.0
11069,,569.0
11070,,665.0
11071,,949.0
11072,,569.0
11073,,570.0
11074,,1330.0
11075,,2850.0
11076,,569.0
11077,,569.0
11078,,1900.0
11079,,475.0
11080,,2999.0
11081,,569.0
11082,,759.0
11083,,380.0
11084,,1330.0
11085,,527.0
11086,,570.0
11087,,380.0
11088,,380.0
11089,,380.0
11090,,225.0
11091,,1235.0
11092,,569.0
11093,,1710.0
11094,,380.0
11095,,474.0
11096,,854.0
11097,,569.0
11098,,569.0
11099,,569.0
11100,,474.0
11101,,379.0
11102,,1900.0
11103,,1330.0
11104,,1330.0
11105,,3800.0
11106,,1140.0
11107,,527.0
11108,,3800.0
11109,,1804.0
11110,,1140.0
11111,,1615.0
11112,,665.0
11113,,380.0
11114,,949.0
11115,,664.0
11116,,633.0
11117,,527.0
11118,,527.0
11119,,1330.0
11120,,5999.0
11121,,949.0
11122,,79999.0
11123,,46999.0
11124,,109999.0
11125,,21295.0
11126,,54999.0
11127,,29999.0
11128,,1799.0
11129,,64995.0
11130,,23499.0
11131,,5999.0
11132,,527.0
11133,,61454.0
11134,,66990.0
11135,,76890.0
11136,,4499.0
11137,,9500.0
11138,,8999.0
11139,,10450.0
11140,,60271.0
11141,,9531.0
11142,,4041.0
11143,,65000.0
11144,,47690.0
11145,,65170.0
11146,,59760.0
11147,,28605.0
11148,,39999.0
11149,,1900.0
11150,,949.0
11151,,474.0
11152,,523.0
11153,,1330.0
11154,,527.0
11155,,1330.0
11156,,2850.0
11157,,285.0
11158,,527.0
11159,,527.0
11160,,1330.0
11161,,949.0
11162,,1330.0
11163,,949.0
11164,,949.0
11165,,1425.0
11166,,2280.0
11167,,854.0
11168,,949.0
11169,,1330.0
11170,,1330.0
11171,,1330.0
11172,,569.0
11173,,664.0
11174,,1900.0
11175,,760.0
11176,,380.0
11177,,949.0
11178,,1710.0
11179,,949.0
11180,,527.0
11181,,2850.0
11182,,949.0
11183,,1424.0
11184,,1425.0
11185,,854.0
11186,,1999.0
11187,,499.0
11188,,5999.0
11189,,1400.0
11190,,1399.0
11191,,1999.0
11192,,569.0
11193,,738.0
11194,,3800.0
11195,,949.0
11196,,3800.0
11197,,2000.0
11198,,380.0
11199,,475.0
11200,,569.0
11201,,949.0
11202,,475.0
11203,,799.0
11204,,360.0
11205,,80.0
11206,,499.0
11207,,499.0
11208,,1299.0
11209,,62.0
11210,,562.0
11211,,249.0
11212,,1300.0
11213,,664.0
11214,,3300.0
11215,,474.0
11216,,399.0
11217,,339.0
11218,,1999.0
11219,,749.0
11220,,4499.0
11221,,1999.0
11222,,660.0
11223,,1399.0
11224,,1699.0
11225,,1599.0
11226,,1800.0
11227,,999.0
11228,,1289.0
11229,,2999.0
11230,,475.0
11231,,375.0
11232,,3879.0
11233,,699.0
11234,,699.0
11235,,499.0
11236,,1690.0
11237,,699.0
11238,,540.0
11239,,3333.0
11240,,1690.0
11241,,1499.0
11242,,370.0
11243,,1163.0
11244,,721.0
11245,,949.0
11246,,569.0
11247,,699.0
11248,,8500.0
11249,,1199.0
11250,,550.0
11251,,350.0
11252,,199.0
11253,,499.0
11254,,599.0
11255,,1199.0
11256,,1299.0
11257,,1699.0
11258,,1199.0
11259,,1999.0
11260,,1199.0
11261,,499.0
11262,,499.0
11263,,499.0
11264,,499.0
11265,,999.0
11266,,449.0
11267,,499.0
11268,,949.0
11269,,1999.0
11270,,1899.0
11271,,900.0
11272,,800.0
11273,,500.0
11274,,850.0
11275,,899.0
11276,,4250.0
11277,,800.0
11278,,3500.0
11279,,1000.0
11280,,999.0
11281,,500.0
11282,,750.0
11283,,1999.0
11284,,1100.0
11285,,1100.0
11286,,425.0
11287,,800.0
11288,,800.0
11289,,499.0
11290,,600.0
11291,,350.0
11292,,3990.0
11293,,150.0
11294,,4000.0
11295,,950.0
11296,,1500.0
11297,,1000.0
11298,,1050.0
11299,,300.0
11300,,300.0
11301,,400.0
11302,,900.0
11303,,600.0
11304,,1000.0
11305,,1299.0
11306,,599.0
11307,,599.0
11308,,3300.0
11309,,1599.0
11310,,4599.0
11311,,3199.0
11312,,1300.0
11313,,1400.0
11314,,999.0
11315,,1200.0
11316,,1799.0
11317,,1199.0
11318,,1799.0
11319,,199.0
11320,,1300.0
11321,,500.0
11322,,600.0
11323,,1050.0
11324,,300.0
11325,,1000.0
11326,,600.0
11327,,125.0
11328,,399.0
11329,,399.0
11330,,400.0
11331,,899.0
11332,,1199.0
11333,,499.0
11334,,399.0
11335,,499.0
11336,,499.0
11337,,499.0
11338,,5000.0
11339,,3500.0
11340,,3000.0
11341,,299.0
11342,,3649.0
11343,,2989.0
11344,,749.0
11345,,799.0
11346,,185.0
11347,,999.0
11348,,999.0
11349,,3649.0
11350,,1799.0
11351,,999.0
11352,,3500.0
11353,,1199.0
11354,,6500.0
11355,,1499.0
11356,,649.0
11357,,1099.0
11358,,699.0
11359,,499.0
11360,,499.0
11361,,350.0
11362,,599.0
11363,,199.0
11364,,224.0
11365,,499.0
11366,,2200.0
11367,,500.0
11368,,599.0
11369,,799.0
11370,,1999.0
11371,,1299.0
11372,,1299.0
11373,,599.0
11374,,899.0
11375,,800.0
11376,,3299.0
11377,,4999.0
11378,,7999.0
11379,,3499.0
11380,,4899.0
11381,,3999.0
11382,,399.0
11383,,499.0
11384,,799.0
11385,,3499.0
11386,,599.0
11387,,3499.0
11388,,3800.0
11389,,2750.0
11390,,3200.0
11391,,750.0
11392,,799.0
11393,,450.0
11394,,500.0
11395,,500.0
11396,,400.0
11397,,500.0
11398,,750.0
11399,,799.0
11400,,1799.0
11401,,299.0
11402,,299.0
11403,,1999.0
11404,,999.0
11405,,399.0
11406,,1999.0
11407,,350.0
11408,,600.0
11409,,600.0
11410,,500.0
11411,,4599.0
11412,,1999.0
11413,,2799.0
11414,,7999.0
11415,,2599.0
11416,,699.0
11417,,2599.0
11418,,499.0
11419,,600.0
11420,,150.0
11421,,3599.0
11422,,1000.0
11423,,4599.0
11424,,899.0
11425,,899.0
11426,,499.0
11427,,1499.0
11428,,499.0
11429,,699.0
11430,,399.0
11431,,399.0
11432,,299.0
11433,,499.0
11434,,799.0
11435,,499.0
11436,,499.0
11437,,399.0
11438,,399.0
11439,,499.0
11440,,999.0
11441,,499.0
11442,,499.0
11443,,799.0
11444,,899.0
11445,,599.0
11446,,499.0
11447,,2599.0
11448,,1699.0
11449,,1399.0
11450,,3299.0
11451,,2599.0
11452,,5999.0
11453,,3999.0
11454,,1000.0
11455,,1100.0
11456,,1350.0
11457,,5000.0
11458,,3599.0
11459,,2000.0
11460,,999.0
11461,,799.0
11462,,899.0
11463,,999.0
11464,,799.0
11465,,1599.0
11466,,699.0
11467,,1199.0
11468,,1299.0
11469,,3500.0
11470,,4000.0
11471,,4999.0
11472,,499.0
11473,,599.0
11474,,999.0
11475,,799.0
11476,,799.0
11477,,699.0
11478,,799.0
11479,,699.0
11480,,1199.0
11481,,499.0
11482,,899.0
11483,,699.0
11484,,599.0
11485,,699.0
11486,,1199.0
11487,,1799.0
11488,,1799.0
11489,,1799.0
11490,,500.0
11491,,1899.0
11492,,1799.0
11493,,1899.0
11494,,1799.0
11495,,2999.0
11496,,1000.0
11497,,199.0
11498,,499.0
11499,,1599.0
11500,,1299.0
11501,,1199.0
11502,,799.0
11503,,599.0
11504,,1199.0
11505,,1499.0
11506,,609.0
11507,,339.0
11508,,1089.0
11509,,739.0
11510,,1799.0
11511,,444.0
11512,,1399.0
11513,,3389.0
11514,,888.0
11515,,474.0
11516,,1049.0
11517,,4999.0
11518,,1399.0
11519,,620.0
11520,,1899.0
11521,,399.0
11522,,599.0
11523,,399.0
11524,,499.0
11525,,559.0
11526,,599.0
11527,,599.0
11528,,299.0
11529,,1699.0
11530,,1799.0
11531,,250.0
11532,,299.0
11533,,399.0
11534,,499.0
11535,,200.0
11536,,299.0
11537,,250.0
11538,,200.0
11539,,160.0
11540,,199.0
11541,,349.0
11542,,119.0
11543,,599.0
11544,,399.0
11545,,499.0
11546,,299.0
11547,,199.0
11548,,299.0
11549,,399.0
11550,,599.0
11551,,499.0
11552,,499.0
11553,,499.0
11554,,299.0
11555,,3999.0
11556,,799.0
11557,,2299.0
11558,,799.0
11559,,999.0
11560,,7599.0
11561,,7599.0
11562,,7599.0
11563,,799.0
11564,,199.0
11565,,199.0
11566,,399.0
11567,,499.0
11568,,399.0
11569,,199.0
11570,,1500.0
11571,,1500.0
11572,,1500.0
11573,,1500.0
11574,,1500.0
11575,,799.0
11576,,1399.0
11577,,899.0
11578,,1199.0
11579,,4499.0
11580,,1500.0
11581,,2999.0
11582,,2999.0
11583,,5599.0
11584,,5599.0
11585,,1300.0
11586,,599.0
11587,,599.0
11588,,1000.0
11589,,699.0
11590,,299.0
11591,,699.0
11592,,2199.0
11593,,3299.0
11594,,8999.0
11595,,699.0
11596,,699.0
11597,,899.0
11598,,899.0
11599,,699.0
11600,,299.0
11601,,399.0
11602,,4999.0
11603,,399.0
11604,,699.0
11605,,499.0
11606,,1350.0
11607,,2199.0
11608,,2999.0
11609,,3999.0
11610,,4999.0
11611,,799.0
11612,,599.0
11613,,399.0
11614,,500.0
11615,,999.0
11616,,299.0
11617,,349.0
11618,,349.0
11619,,549.0
11620,,549.0
11621,,499.0
11622,,289.0
11623,,339.0
11624,,474.0
11625,,524.0
11626,,179.0
11627,,349.0
11628,,399.0
11629,,448.0
11630,,349.0
11631,,599.0
11632,,399.0
11633,,299.0
11634,,199.0
11635,,899.0
11636,,999.0
11637,,2999.0
11638,,199.0
11639,,199.0
11640,,199.0
11641,,899.0
11642,,799.0
11643,,949.0
11644,,949.0
11645,,949.0
11646,,949.0
11647,,1140.0
11648,,527.0
11649,,1900.0
11650,,1615.0
11651,,527.0
11652,,949.0
11653,,949.0
11654,,569.0
11655,,949.0
11656,,3325.0
11657,,1900.0
11658,,2090.0
11659,,2850.0
11660,,285.0
11661,,1519.0
11662,,358.0
11663,,1329.0
11664,,1139.0
11665,,1900.0
11666,,854.0
11667,,1900.0
11668,,1425.0
11669,,665.0
11670,,759.0
11671,,1425.0
11672,,2850.0
11673,,3800.0
11674,,2375.0
11675,,665.0
11676,,949.0
11677,,664.0
11678,,527.0
11679,,949.0
11680,,949.0
11681,,949.0
11682,,949.0
11683,,949.0
11684,,523.0
11685,,555.0
11686,,325.0
11687,,949.0
11688,,3000.0
11689,,5499.0
11690,,450.0
11691,,450.0
11692,,2299.0
11693,,498.0
11694,,450.0
11695,,6999.0
11696,,1599.0
11697,,1599.0
11698,,4999.0
11699,,21500.0
11700,,7150.0
11701,,2000.0
11702,,8888.0
11703,,5999.0
11704,,11999.0
11705,,4799.0
11706,,5500.0
11707,,5500.0
11708,,10000.0
11709,,7000.0
11710,,4400.0
11711,,4999.0
11712,,1199.0
11713,,1199.0
11714,,22500.0
11715,,2222.0
11716,,1999.0
11717,,10499.0
11718,,499.0
11719,,2499.0
11720,,3499.0
11721,,2000.0
11722,,3333.0
11723,,6499.0
11724,,7499.0
11725,,8999.0
11726,,11111.0
11727,,10499.0
11728,,6499.0
11729,,6499.0
11730,,800.0
11731,,4500.0
11732,,2500.0
11733,,700.0
11734,,4000.0
11735,,4000.0
11736,,250.0
11737,,4500.0
11738,,2699.0
11739,,3699.0
11740,,3599.0
11741,,1399.0
11742,,2099.0
11743,,3300.0
11744,,1800.0
11745,,2000.0
11746,,7300.0
11747,,3000.0
11748,,5000.0
11749,,700.0
11750,,2200.0
11751,,1650.0
11752,,2500.0
11753,,1650.0
11754,,2500.0
11755,,1699.0
11756,,1499.0
11757,,2322.0
11758,,2499.0
11759,,2322.0
11760,,2000.0
11761,,3799.0
11762,,1599.0
11763,,1399.0
11764,,4700.0
11765,,2999.0
11766,,8999.0
11767,,2999.0
11768,,8499.0
11769,,2999.0
11770,,3333.0
11771,,3499.0
11772,,7777.0
11773,,1599.0
11774,,1599.0
11775,,1500.0
11776,,2499.0
11777,,4000.0
11778,,3500.0
11779,,999.0
11780,,1099.0
11781,,899.0
11782,,4500.0
11783,,3999.0
11784,,4000.0
11785,,3675.0
11786,,2624.0
11787,,220.0
11788,,4727.0
11789,,3675.0
11790,,2625.0
11791,,4200.0
11792,,1365.0
11793,,21499.0
